20 236 -0.003984 -0.004113
20 244 -0.003819 -0.002509
20 252 -0.003732 -0.000958
28 4 0.056697 -0.010451
28 12 0.052757 -0.030386
28 20 0.045667 -0.047694
28 28 0.036668 -0.061379
28 36 0.027018 -0.071161
28 44 0.017706 -0.077287
28 52 0.009360 -0.080285
28 60 0.002291 -0.080771
28 68 -0.003420 -0.079334
28 76 -0.007834 -0.076488
28 84 -0.011086 -0.072655
28 92 -0.013344 -0.068175
28 100 -0.014778 -0.063311
28 108 -0.015547 -0.058265
28 116 -0.015794 -0.053193
28 124 -0.015639 -0.048206
28 132 -0.015187 -0.043387
28 140 -0.014523 -0.038795
28 148 -0.013716 -0.034466
28 156 -0.012822 -0.030422
28 164 -0.011887 -0.026674
28 172 -0.010948 -0.023222
28 180 -0.010032 -0.020057
28 188 -0.009163 -0.017165
28 196 -0.008357 -0.014528
28 204 -0.007629 -0.012123
28 212 -0.006987 -0.009924
28 220 -0.006441 -0.007903
28 228 -0.005995 -0.006032
28 236 -0.005655 -0.004278
28 244 -0.005421 -0.002610
28 252 -0.005297 -0.000996
36 4 0.079986 -0.013287
36 12 0.073638 -0.038267
36 20 0.062503 -0.059076
36 28 0.048862 -0.074482
36 36 0.034789 -0.084510
36 44 0.021707 -0.089909
36 52 0.010372 -0.091669
36 60 0.001054 -0.090732
36 68 -0.006278 -0.087889
36 76 -0.011809 -0.083758
36 84 -0.015787 -0.078803
36 92 -0.018473 -0.073369
36 100 -0.020111 -0.067707
36 108 -0.020917 -0.062002
36 116 -0.021079 -0.056383
36 124 -0.020752 -0.050943
36 132 -0.020067 -0.045747
36 140 -0.019130 -0.040837
36 148 -0.018025 -0.036237
36 156 -0.016823 -0.031960
36 164 -0.015579 -0.028009
36 172 -0.014336 -0.024377
36 180 -0.013131 -0.021053
36 188 -0.011989 -0.018018
36 196 -0.010934 -0.015251
36 204 -0.009980 -0.012728
36 212 -0.009142 -0.010421
36 220 -0.008428 -0.008301
36 228 -0.007846 -0.006336
36 236 -0.007401 -0.004495
36 244 -0.007097 -0.002743
36 252 -0.006935 -0.001047
44 4 0.110368 -0.017881
44 12 0.099875 -0.050721
44 20 0.082235 -0.076326
44 28 0.061783 -0.093422
44 36 0.041840 -0.102950
44 44 0.024228 -0.106673
44 52 0.009629 -0.106305
44 60 -0.001929 -0.103219
44 68 -0.010730 -0.098410
44 76 -0.017169 -0.092575
44 84 -0.021658 -0.086190
44 92 -0.024574 -0.079575
44 100 -0.026243 -0.072948
44 108 -0.026945 -0.066454
44 116 -0.026906 -0.060190
44 124 -0.026316 -0.054218
44 132 -0.025325 -0.048579
44 140 -0.024056 -0.043294
44 148 -0.022609 -0.038375
44 156 -0.021063 -0.033822
